date,Region,mean_daily_site_volume,median_daily_site_volume,total_daily_site_volume,n_sites
2021-07-04,DCC1,16247.469696969696,14881.5,1072333,66
2021-07-04,IRE,15229.528795811519,13606.0,2908840,191
2021-07-04,IRE3,16736.60714285714,16040.0,468625,28
2021-07-04,NCITY,13520.197969543147,13052.0,2663479,197
2021-07-04,SCITY,11945.586206896553,12498.0,1732110,145
2021-07-04,WCITY1,13324.266666666666,12391.5,1598912,120
2021-07-05,CCITY,14744.254237288136,12613.5,1739822,118
2021-07-05,DCC1,20039.701492537315,16757.0,1342660,67
2021-07-05,IRE,19335.460732984295,16712.0,3693073,191
2021-07-05,IRE3,19413.714285714286,19369.5,543584,28
2021-07-05,NCITY,16031.482233502538,15034.0,3158202,197
2021-07-05,SCITY,14018.979310344828,14862.0,2032752,145
2021-07-05,WCITY1,16202.483333333334,15282.0,1944298,120
2021-07-06,CCITY,15169.754237288136,12766.0,1790031,118
2021-07-06,DCC1,20363.560606060608,16516.5,1343995,66
2021-07-06,IRE,19224.0,16663.0,3671784,191
2021-07-06,IRE3,19346.714285714286,19348.5,541708,28
2021-07-06,NCITY,16613.888324873096,15546.0,3272936,197
2021-07-06,SCITY,14444.53103448276,14995.0,2094457,145
2021-07-06,WCITY1,16447.725,15660.5,1973727,120
2021-07-07,CCITY,15314.93220338983,13000.0,1807162,118
2021-07-07,DCC1,20490.484848484848,17146.0,1352372,66
2021-07-07,IRE,19843.75,17050.5,3810000,192
2021-07-07,IRE3,19771.14285714286,20560.0,553592,28
2021-07-07,NCITY,16840.878172588833,15814.0,3317653,197
2021-07-07,SCITY,14619.262068965518,15333.0,2119793,145
2021-07-07,WCITY1,16858.358333333334,15101.5,2023003,120
2021-07-08,CCITY,16238.77966101695,14313.5,1916176,118
2021-07-08,DCC1,21236.68181818182,17690.5,1401621,66
2021-07-08,IRE,20498.520833333332,17342.5,3935716,192
2021-07-08,IRE3,20382.75,21188.5,570717,28
2021-07-08,NCITY,17333.142131979694,16282.0,3414629,197
2021-07-08,SCITY,15304.772413793104,16168.0,2219192,145
2021-07-08,WCITY1,17384.633333333335,15943.5,2086156,120
2021-07-09,CCITY,16625.07627118644,14493.0,1961759,118
2021-07-09,DCC1,21409.909090909092,17773.5,1413054,66
2021-07-09,IRE,20521.234375,17408.5,3940077,192
2021-07-09,IRE3,20754.178571428572,21829.5,581117,28
2021-07-09,NCITY,17624.54314720812,16665.0,3472035,197
2021-07-09,SCITY,15334.287671232876,15839.0,2238806,146
2021-07-09,WCITY1,17558.016666666666,16096.0,2106962,120
2021-07-10,CCITY,14834.194915254237,12484.0,1750435,118
2021-07-10,DCC1,18043.378787878788,15873.0,1190863,66
2021-07-10,IRE,17449.515625,15271.0,3350307,192
2021-07-10,IRE3,19091.89285714286,20077.5,534573,28
2021-07-10,NCITY,15300.497461928933,14462.0,3014198,197
2021-07-10,SCITY,13202.205479452055,13761.5,1927522,146
2021-07-10,WCITY1,15036.2,14366.0,1804344,120
2021-07-11,CCITY,13159.050847457627,10486.0,1552768,118
2021-07-11,DCC1,15744.681818181818,13760.0,1039149,66
2021-07-11,IRE,14580.62827225131,12839.0,2784900,191
2021-07-11,IRE3,15719.642857142857,14592.0,440150,28
2021-07-11,NCITY,13220.609137055837,12248.0,2604460,197
2021-07-11,SCITY,11885.609589041096,12269.5,1735299,146
2021-07-11,WCITY1,13200.066666666668,12378.5,1584008,120
2021-07-12,CCITY,15084.474576271186,12453.5,1779968,118
2021-07-12,DCC1,19800.13432835821,16171.0,1326609,67
2021-07-12,IRE,19130.270833333332,16077.0,3673012,192
2021-07-12,IRE3,19175.678571428572,19433.0,536919,28
2021-07-12,NCITY,16100.335025380711,15134.0,3171766,197
2021-07-12,SCITY,13861.280821917808,14234.0,2023747,146
2021-07-12,WCITY1,15956.241666666667,15111.5,1914749,120
2021-07-13,CCITY,15418.881355932202,12994.0,1819428,118
2021-07-13,DCC1,20497.582089552237,16873.0,1373338,67
2021-07-13,IRE,19932.848958333332,16853.0,3827107,192
2021-07-13,IRE3,19821.535714285714,19782.0,555003,28
2021-07-13,NCITY,16568.989847715737,15569.0,3264091,197
2021-07-13,SCITY,14288.54109589041,14911.5,2086127,146
2021-07-13,WCITY1,16478.808333333334,15323.5,1977457,120
2021-07-14,CCITY,15788.127118644068,13496.5,1862999,118
2021-07-14,DCC1,20915.10447761194,17779.0,1401312,67
2021-07-14,IRE,20421.635416666668,17130.5,3920954,192
2021-07-14,IRE3,19400.0,19208.0,543200,28
2021-07-14,NCITY,17020.36040609137,16064.0,3353011,197
2021-07-14,SCITY,14745.90410958904,15428.0,2152902,146
2021-07-14,WCITY1,16972.3,16049.0,2036676,120
2021-07-15,CCITY,16445.48305084746,14225.5,1940567,118
2021-07-15,DCC1,20892.358208955226,17913.0,1399788,67
2021-07-15,IRE,20692.413612565444,17695.0,3952251,191
2021-07-15,IRE3,20045.222222222223,20110.0,541221,27
2021-07-15,NCITY,17391.472081218275,16388.0,3426120,197
2021-07-15,SCITY,14801.993150684932,15388.5,2161091,146
2021-07-15,WCITY1,17120.65,16226.5,2054478,120
2021-07-16,CCITY,16598.42372881356,14381.5,1958614,118
2021-07-16,DCC1,21009.194029850747,18220.0,1407616,67
2021-07-16,IRE,21273.911458333332,17803.0,4084591,192
2021-07-16,IRE3,20314.444444444445,19195.0,548490,27
2021-07-16,NCITY,17644.79695431472,16730.0,3476025,197
2021-07-16,SCITY,15219.876712328767,15809.5,2222102,146
2021-07-16,WCITY1,17189.975,16171.5,2062797,120
2021-07-17,CCITY,14288.559322033898,11805.5,1686050,118
2021-07-17,DCC1,17090.484848484848,14421.0,1127972,66
2021-07-17,IRE,17861.25,15251.5,3429360,192
2021-07-17,IRE3,18448.74074074074,17105.0,498116,27
2021-07-17,NCITY,15185.41116751269,14428.0,2991526,197
2021-07-17,SCITY,13015.548611111111,13680.0,1874239,144
2021-07-17,WCITY1,14778.266666666666,13293.0,1773392,120
2021-07-18,CCITY,12851.838983050848,9848.5,1516517,118
2021-07-18,DCC1,16329.924242424242,13642.5,1077775,66
2021-07-18,IRE,16207.21875,13320.0,3111786,192
2021-07-18,IRE3,16442.62962962963,14180.0,443951,27
2021-07-18,NCITY,13772.568527918782,12681.0,2713196,197
2021-07-18,SCITY,11597.0625,11631.0,1669977,144
2021-07-18,WCITY1,13200.075,11959.5,1584009,120
2021-07-19,CCITY,14923.64406779661,12645.5,1760990,118
2021-07-19,DCC1,19654.5,15841.0,1297197,66
2021-07-19,IRE,19223.864583333332,16123.0,3690982,192
2021-07-19,IRE3,18845.962962962964,17856.0,508841,27
2021-07-19,NCITY,16585.18274111675,15418.0,3267281,197
2021-07-19,SCITY,13757.213793103449,14567.0,1994796,145
2021-07-19,WCITY1,16125.091666666667,15197.0,1935011,120
2021-07-20,CCITY,15066.525,12885.5,1807983,120
2021-07-20,DCC1,21184.348484848484,18438.0,1398167,66
2021-07-20,IRE,20756.869791666668,17538.5,3985319,192
2021-07-20,IRE3,19112.185185185186,17889.0,516029,27
2021-07-20,NCITY,16931.071065989847,16208.0,3335421,197
2021-07-20,SCITY,14335.158620689655,15100.0,2078598,145
2021-07-20,WCITY1,16484.966666666667,15378.5,1978196,120
2021-07-21,CCITY,15856.872881355932,13645.5,1871111,118
2021-07-21,DCC1,21419.0,17962.5,1413654,66
2021-07-21,IRE,20882.276041666668,17633.0,4009397,192
2021-07-21,IRE3,19483.444444444445,17824.0,526053,27
2021-07-21,NCITY,17147.984771573603,16474.0,3378153,197
2021-07-21,SCITY,14611.868965517242,15328.0,2118721,145
2021-07-21,WCITY1,16494.341666666667,15567.0,1979321,120
2021-07-22,CCITY,16093.084745762711,13907.0,1898984,118
2021-07-22,DCC1,21653.454545454544,18249.5,1429128,66
2021-07-22,IRE,20729.73575129534,17341.0,4000839,193
2021-07-22,IRE3,19794.37037037037,18509.0,534448,27
2021-07-22,NCITY,17115.401015228428,15339.0,3371734,197
2021-07-22,SCITY,14771.83448275862,15510.0,2141916,145
2021-07-22,WCITY1,16428.991666666665,15705.5,1971479,120
2021-07-23,CCITY,16504.338983050846,14286.5,1947512,118
2021-07-23,DCC1,21987.590909090908,18254.5,1451181,66
2021-07-23,IRE,20804.1875,17626.5,3994404,192
2021-07-23,IRE3,20120.222222222223,19719.0,543246,27
2021-07-23,NCITY,17531.46700507614,16277.0,3453699,197
2021-07-23,SCITY,15252.096551724138,15728.0,2211554,145
2021-07-23,WCITY1,17180.125,16231.0,2061615,120
2021-07-24,CCITY,14860.110169491525,12759.0,1753493,118
2021-07-24,DCC1,18152.151515151516,15838.0,1198042,66
2021-07-24,IRE,17422.614583333332,14884.5,3345142,192
2021-07-24,IRE3,18316.59259259259,16763.0,494548,27
2021-07-24,NCITY,15059.72081218274,14181.0,2966765,197
2021-07-24,SCITY,13041.296551724137,13989.0,1890988,145
2021-07-24,WCITY1,14729.516666666666,13888.5,1767542,120
2021-07-25,CCITY,12966.652542372882,10167.0,1530065,118
2021-07-25,DCC1,16614.742424242424,14674.5,1096573,66
2021-07-25,IRE,15890.348958333334,13220.0,3050947,192
2021-07-25,IRE3,16094.296296296296,14126.0,434546,27
2021-07-25,NCITY,13501.172588832487,12597.0,2659731,197
2021-07-25,SCITY,11618.441379310345,12415.0,1684674,145
2021-07-25,WCITY1,12785.15,11677.0,1534218,120
2021-07-26,CCITY,15230.14406779661,12512.5,1797157,118
2021-07-26,DCC1,20140.196969696968,16558.0,1329253,66
2021-07-26,IRE,18885.536458333332,16026.0,3626023,192
2021-07-26,IRE3,18607.0,18620.0,502389,27
2021-07-26,NCITY,16062.116751269035,14697.0,3164237,197
2021-07-26,SCITY,13541.143835616438,14236.0,1977007,146
2021-07-26,WCITY1,15928.858333333334,14628.0,1911463,120
2021-07-27,CCITY,15524.593220338984,13413.0,1831902,118
2021-07-27,DCC1,20093.939393939392,16944.0,1326200,66
2021-07-27,IRE,19045.776041666668,16393.0,3656789,192
2021-07-27,IRE3,9284.911764705883,8474.0,315687,34
2021-07-27,NCITY,16220.680203045686,14949.0,3195474,197
2021-07-27,SCITY,13968.582191780823,14328.5,2039413,146
2021-07-27,WCITY1,16115.166666666666,15153.5,1933820,120
2021-07-28,CCITY,16031.135593220339,13942.0,1891674,118
2021-07-28,DCC1,20954.984848484848,16752.5,1383029,66
2021-07-28,IRE,19491.772020725388,16770.0,3761912,193
2021-07-28,IRE3,19071.222222222223,17704.0,514923,27
2021-07-28,NCITY,16855.54314720812,15611.0,3320542,197
2021-07-28,SCITY,14572.801369863013,15282.0,2127629,146
2021-07-28,WCITY1,16529.966666666667,15661.0,1983596,120
2021-07-29,CCITY,16543.627118644068,14475.0,1952148,118
2021-07-29,DCC1,21193.242424242424,17520.5,1398754,66
2021-07-29,IRE,20145.80829015544,17430.0,3888141,193
2021-07-29,IRE3,19485.296296296296,17704.0,526103,27
2021-07-29,NCITY,17096.269035532994,15688.0,3367965,197
2021-07-29,SCITY,14811.061643835616,15265.5,2162415,146
2021-07-29,WCITY1,16708.566666666666,15666.5,2005028,120
2021-07-30,CCITY,16910.805084745763,15044.5,1995475,118
2021-07-30,DCC1,21832.727272727272,16636.0,1440960,66
2021-07-30,IRE,19432.75647668394,16964.0,3750522,193
2021-07-30,IRE3,19991.03846153846,18785.0,519767,26
2021-07-30,NCITY,17432.700507614212,15828.0,3434242,197
2021-07-30,SCITY,15087.979310344828,15848.0,2187757,145
2021-07-30,WCITY1,16851.566666666666,15624.0,2022188,120
2021-07-31,CCITY,14627.00847457627,13115.0,1725987,118
2021-07-31,DCC1,17921.196969696968,14180.0,1182799,66
2021-07-31,IRE,15695.487046632124,13921.0,3029229,193
2021-07-31,IRE3,17681.23076923077,17593.5,459712,26
2021-07-31,NCITY,14634.903553299493,13388.0,2883076,197
2021-07-31,SCITY,12285.6,12775.0,1781412,145
2021-07-31,WCITY1,14210.166666666666,13460.0,1705220,120
2021-08-01,CCITY,13165.22033898305,10912.0,1553496,118
2021-08-01,DCC1,15799.666666666666,12635.0,1042778,66
2021-08-01,IRE,13985.79792746114,11876.0,2699259,193
2021-08-01,IRE3,15218.346153846154,12804.0,395677,26
2021-08-01,NCITY,12789.451776649747,11708.0,2519522,197
2021-08-01,SCITY,10860.103448275862,11568.0,1574715,145
2021-08-01,WCITY1,12285.983333333334,11494.5,1474318,120
2021-08-02,CCITY,12335.177966101695,10357.5,1455551,118
2021-08-02,DCC1,15667.636363636364,12365.0,1034064,66
2021-08-02,IRE,14349.310880829016,12685.0,2769417,193
2021-08-02,IRE3,15680.346153846154,13582.5,407689,26
2021-08-02,NCITY,12639.020304568528,11921.0,2489887,197
2021-08-02,SCITY,10419.965517241379,10894.0,1510895,145
2021-08-02,WCITY1,12189.691666666668,11115.0,1462763,120
2021-08-03,CCITY,15248.27966101695,13120.5,1799297,118
2021-08-03,DCC1,19917.272727272728,16036.0,1314540,66
2021-08-03,IRE,18393.072538860102,15996.0,3549863,193
2021-08-03,IRE3,18875.80769230769,17626.5,490771,26
2021-08-03,NCITY,16020.908629441625,14555.0,3156119,197
2021-08-03,SCITY,13536.151724137932,14174.0,1962742,145
2021-08-03,WCITY1,15776.283333333333,14556.5,1893154,120
2021-08-04,CCITY,16416.508474576272,13647.0,1937148,118
2021-08-04,DCC1,20441.31818181818,16690.0,1349127,66
2021-08-04,IRE,19176.207253886012,16746.0,3701008,193
2021-08-04,IRE3,18903.19230769231,19008.5,491483,26
2021-08-04,NCITY,16144.05076142132,14187.0,3180378,197
2021-08-04,SCITY,13791.744827586206,14420.0,1999803,145
2021-08-04,WCITY1,16056.45,14576.5,1926774,120
2021-08-05,CCITY,17220.127118644068,14145.5,2031975,118
2021-08-05,DCC1,20882.924242424244,16750.5,1378273,66
2021-08-05,IRE,19058.958549222796,16585.0,3678379,193
2021-08-05,IRE3,19464.384615384617,19814.0,506074,26
2021-08-05,NCITY,16529.99494949495,14981.5,3272939,198
2021-08-05,SCITY,14487.689655172413,15191.0,2100715,145
2021-08-05,WCITY1,15987.416666666666,15150.0,1918490,120
2021-08-06,CCITY,17424.29661016949,14782.5,2056067,118
2021-08-06,DCC1,21917.21212121212,16988.5,1446536,66
2021-08-06,IRE,19538.134715025906,17178.0,3770860,193
2021-08-06,IRE3,20193.615384615383,19915.0,525034,26
2021-08-06,NCITY,17137.78787878788,15565.0,3393282,198
2021-08-06,SCITY,14901.537931034483,15896.0,2160723,145
2021-08-06,WCITY1,16574.208333333332,15805.5,1988905,120
2021-08-07,CCITY,15887.322033898305,12973.5,1874704,118
2021-08-07,DCC1,18426.696969696968,14800.5,1216162,66
2021-08-07,IRE,16056.435233160622,14232.0,3098892,193
2021-08-07,IRE3,17341.615384615383,18292.5,450882,26
2021-08-07,NCITY,14947.914141414141,13477.0,2959687,198
2021-08-07,SCITY,12928.537931034483,13440.0,1874638,145
2021-08-07,WCITY1,14241.033333333333,14280.5,1708924,120
2021-08-08,CCITY,14687.72033898305,11480.5,1733151,118
2021-08-08,DCC1,16941.71212121212,13950.0,1118153,66
2021-08-08,IRE,15027.869791666666,12866.5,2885351,192
2021-08-08,IRE3,15907.423076923076,15368.5,413593,26
2021-08-08,NCITY,13392.68686868687,12367.0,2651752,198
2021-08-08,SCITY,11661.593103448276,12394.0,1690931,145
2021-08-08,WCITY1,12422.6,12308.5,1490712,120
2021-08-09,CCITY,16112.516949152543,13026.5,1901277,118
2021-08-09,DCC1,20457.530303030304,15634.0,1350197,66
2021-08-09,IRE,18511.197916666668,16126.5,3554150,192
2021-08-09,IRE3,18504.30769230769,18624.0,481112,26
2021-08-09,NCITY,15932.959595959595,14599.0,3154726,198
2021-08-09,SCITY,13492.53103448276,14460.0,1956417,145
2021-08-09,WCITY1,15739.725,15168.0,1888767,120
2021-08-10,CCITY,16331.381355932202,13333.5,1927103,118
2021-08-10,DCC1,20740.348484848484,16363.5,1368863,66
2021-08-10,IRE,19475.0207253886,16664.0,3758679,193
2021-08-10,IRE3,18955.69230769231,19835.0,492848,26
2021-08-10,NCITY,16298.540404040405,14862.5,3227111,198
2021-08-10,SCITY,13970.513698630137,14813.5,2039695,146
2021-08-10,WCITY1,15952.316666666668,15892.5,1914278,120
2021-08-11,CCITY,16399.56779661017,13735.5,1935149,118
2021-08-11,DCC1,21126.454545454544,16857.0,1394346,66
2021-08-11,IRE,19599.895833333332,16975.0,3763180,192
2021-08-11,IRE3,19197.69230769231,19298.0,499140,26
2021-08-11,NCITY,16523.545454545456,15001.5,3271662,198
2021-08-11,SCITY,14438.753424657534,15042.5,2108058,146
2021-08-11,WCITY1,16206.841666666667,15752.0,1944821,120
2021-08-12,CCITY,17256.72033898305,14661.5,2036293,118
2021-08-12,DCC1,21678.454545454544,17477.0,1430778,66
2021-08-12,IRE,20207.59162303665,17482.0,3859650,191
2021-08-12,IRE3,19494.076923076922,19543.0,506846,26
2021-08-12,NCITY,17023.858585858587,15417.5,3370724,198
2021-08-12,SCITY,14739.582191780823,15446.0,2151979,146
2021-08-12,WCITY1,16533.166666666668,15896.0,1983980,120
2021-08-13,CCITY,17877.06779661017,15342.0,2109494,118
2021-08-13,DCC1,22198.242424242424,17693.5,1465084,66
2021-08-13,IRE,20133.119791666668,17361.5,3865559,192
2021-08-13,IRE3,20367.884615384617,21007.5,529565,26
2021-08-13,NCITY,17351.409090909092,15832.0,3435579,198
2021-08-13,SCITY,15054.972602739726,15798.0,2198026,146
2021-08-13,WCITY1,16698.608333333334,16041.5,2003833,120
2021-08-14,CCITY,15925.389830508475,13896.5,1879196,118
2021-08-14,DCC1,18400.89393939394,14868.0,1214459,66
2021-08-14,IRE,16304.088541666666,14352.0,3130385,192
2021-08-14,IRE3,17169.384615384617,17205.0,446404,26
2021-08-14,NCITY,14999.40909090909,13504.0,2969883,198
2021-08-14,SCITY,13184.993103448276,13708.0,1911824,145
2021-08-14,WCITY1,14721.591666666667,14133.5,1766591,120
2021-08-15,CCITY,14210.966101694916,11399.5,1676894,118
2021-08-15,DCC1,16948.015151515152,13753.5,1118569,66
2021-08-15,IRE,15192.322916666666,12788.0,2916926,192
2021-08-15,IRE3,15724.692307692309,15688.5,408842,26
2021-08-15,NCITY,13536.156565656565,12592.0,2680159,198
2021-08-15,SCITY,11650.489655172414,12213.0,1689321,145
2021-08-15,WCITY1,12968.741666666667,12661.0,1556249,120
2021-08-16,CCITY,15881.101694915254,13178.5,1873970,118
2021-08-16,DCC1,20679.272727272728,17021.0,1364832,66
2021-08-16,IRE,18548.834196891192,16056.0,3579925,193
2021-08-16,IRE3,18613.03846153846,18466.5,483939,26
2021-08-16,NCITY,15933.126262626263,14502.0,3154759,198
2021-08-16,SCITY,13583.013793103448,14638.0,1969537,145
2021-08-16,WCITY1,15487.816666666668,15104.0,1858538,120
2021-08-17,CCITY,16283.618644067798,13630.5,1921467,118
2021-08-17,DCC1,21035.71212121212,17396.5,1388357,66
2021-08-17,IRE,19326.549222797927,16625.0,3730024,193
2021-08-17,IRE3,19218.0,19066.5,499668,26
2021-08-17,NCITY,16321.80303030303,15045.0,3231717,198
2021-08-17,SCITY,14105.116438356165,15017.0,2059347,146
2021-08-17,WCITY1,16295.191666666668,15177.5,1955423,120
2021-08-18,CCITY,16809.618644067796,14145.0,1983535,118
2021-08-18,DCC1,21593.878787878788,18137.5,1425196,66
2021-08-18,IRE,19717.528497409327,17209.0,3805483,193
2021-08-18,IRE3,19076.384615384617,19366.0,495986,26
2021-08-18,NCITY,16743.439393939392,15131.5,3315201,198
2021-08-18,SCITY,14543.431506849314,15078.0,2123341,146
2021-08-18,WCITY1,16321.058823529413,16056.0,1942206,119
2021-08-19,CCITY,17394.745762711864,14888.5,2052580,118
2021-08-19,DCC1,22213.924242424244,18062.0,1466119,66
2021-08-19,IRE,20232.932642487045,17398.0,3904956,193
2021-08-19,IRE3,19340.653846153848,19342.5,502857,26
2021-08-19,NCITY,16977.80808080808,15284.5,3361606,198
2021-08-19,SCITY,14890.513698630137,15502.0,2174015,146
2021-08-19,WCITY1,16830.731092436974,16129.0,2002857,119
2021-08-20,CCITY,17872.85593220339,15328.5,2108997,118
2021-08-20,DCC1,22740.848484848484,18735.5,1500896,66
2021-08-20,IRE,20352.072538860102,17769.0,3927950,193
2021-08-20,IRE3,19954.53846153846,20899.5,518818,26
2021-08-20,NCITY,17293.343434343435,15447.5,3424082,198
2021-08-20,SCITY,15310.63698630137,15531.0,2235353,146
2021-08-20,WCITY1,16736.5,16391.5,2008380,120
2021-08-21,CCITY,16485.406779661018,13845.5,1945278,118
2021-08-21,DCC1,19081.363636363636,15425.5,1259370,66
2021-08-21,IRE,17084.17098445596,15381.0,3297245,193
2021-08-21,IRE3,18313.80769230769,17141.5,476159,26
2021-08-21,NCITY,14951.838383838383,13794.0,2960464,198
2021-08-21,SCITY,13537.413793103447,14275.0,1962925,145
2021-08-21,WCITY1,14681.708333333334,14135.0,1761805,120
2021-08-22,CCITY,15099.262711864407,12346.0,1781713,118
2021-08-22,DCC1,17945.333333333332,14790.0,1184392,66
2021-08-22,IRE,15993.823834196892,13518.0,3086808,193
2021-08-22,IRE3,16560.884615384617,16124.0,430583,26
2021-08-22,NCITY,13864.60101010101,12738.5,2745191,198
2021-08-22,SCITY,12287.503448275862,13043.0,1781688,145
2021-08-22,WCITY1,13455.4,12730.5,1614648,120
2021-08-23,CCITY,16192.245762711864,13596.5,1910685,118
2021-08-23,DCC1,21565.878787878788,17951.5,1423348,66
2021-08-23,IRE,19665.922279792747,16660.0,3795523,193
2021-08-23,IRE3,18799.53846153846,18532.5,488788,26
2021-08-23,NCITY,16619.833333333332,15376.0,3290727,198
2021-08-23,SCITY,13937.605442176871,14859.0,2048828,147
2021-08-23,WCITY1,15994.0,15562.5,1919280,120
2021-08-24,CCITY,16158.033898305084,14074.5,1906648,118
2021-08-24,DCC1,21687.10606060606,18403.0,1431349,66
2021-08-24,IRE,20225.536082474227,17168.5,3923754,194
2021-08-24,IRE3,19727.96153846154,19042.0,512927,26
2021-08-24,NCITY,17004.5202020202,15462.5,3366895,198
2021-08-24,SCITY,14211.891156462585,15078.0,2089148,147
2021-08-24,WCITY1,16361.808333333332,16174.5,1963417,120
2021-08-25,CCITY,16715.0593220339,14560.5,1972377,118
2021-08-25,DCC1,22261.348484848484,18840.0,1469249,66
2021-08-25,IRE,21044.639175257733,17945.0,4082660,194
2021-08-25,IRE3,19291.296296296296,18777.0,520865,27
2021-08-25,NCITY,17239.252525252527,15671.5,3413372,198
2021-08-25,SCITY,14661.319727891156,15453.0,2155214,147
2021-08-25,WCITY1,16748.675,15982.5,2009841,120
2021-08-26,CCITY,17154.593220338982,15260.0,2024242,118
2021-08-26,DCC1,22999.833333333332,19455.0,1517989,66
2021-08-26,IRE,21405.68556701031,18339.5,4152703,194
2021-08-26,IRE3,19798.333333333332,19617.0,534555,27
2021-08-26,NCITY,17520.782828282827,15952.0,3469115,198
2021-08-26,SCITY,15038.78231292517,15696.0,2210701,147
2021-08-26,WCITY1,16993.55,15967.5,2039226,120
2021-08-27,CCITY,17616.193277310926,15083.0,2096327,119
2021-08-27,DCC1,22774.82089552239,18662.0,1525913,67
2021-08-27,IRE,21524.17525773196,18739.0,4175690,194
